Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-83.914;-64.083	-0.012;0.088	#	#	#	7.259;9.309	#	#	#	#	#	0.342;0.593	#	#	#	-0.126;1.032	0.462;1.066	#	0.331;0.949	#	#	#	001110	1.000	1.000	1	93.46	9987	9205	0.32		14	14
-83.430;-56.898	#	#	0.005;0.129	1.072;1.918	#	0.194;0.521	#	-0.021;0.457	#	#	0.256;0.545	#	0.014;0.095	0.005;0.013	-0.774;0.537	#	#	#	#	#	#	100000	0.004	0.333	1	48.25	9988	9206	0.41		6	18
#	0.027;0.105	-0.063;0.166	-0.025;0.146	1.072;1.918	#	#	#	-0.021;0.457	0.072;5.750	0.098;0.653	#	0.337;0.773	-0.023;0.140	#	#	#	2.500;3.118	0.005;0.632	#	0.517;1.088	#	100000	1.000	1.000	1	44.50	9988	9206	0.55		2	2
-80.288;-66.166	0.027;0.105	#	#	1.072;1.918	#	#	0.025;0.170	#	0.072;5.750	#	#	0.337;0.577	#	0.002;0.013	0.324;0.713	-0.417;0.823	1.492;3.820	0.005;0.485	#	-0.212;2.048	#	100000	0.328	0.800	1	96.60	9990	9208	0.55		8	10
#	#	#	#	#	3.765;7.610	#	0.071;0.251	0.100;0.898	5.195;10.594	#	#	#	#	#	#	0.257;0.877	#	#	#	0.329;2.030	0.219;0.742	011000	0.014	0.429	1	56.89	9991	9209	0.32		12	28
-107.521;-75.426	#	0.080;0.280	0.122;0.221	-0.484;0.592	#	#	#	0.100;0.898	5.195;10.594	#	#	#	#	0.003;0.016	#	#	-0.006;1.939	0.188;0.771	0.061;0.121	#	0.219;0.742	011000	0.078	0.600	1	77.02	9991	9209	0.50		12	20
-108.233;-67.652	-0.016;0.090	#	#	#	5.481;11.370	#	-0.037;0.178	0.161;0.850	#	#	#	#	#	0.002;0.016	1.128;1.735	-0.353;0.769	#	#	0.052;0.115	0.123;2.044	-0.538;0.718	001110	0.004	0.333	1	66.50	9993	9211	0.50		2	6
#	-0.016;0.090	0.016;0.219	0.042;0.139	#	5.481;11.370	-0.014;0.105	#	#	#	#	0.342;0.537	#	0.033;0.093	#	1.234;1.735	#	#	#	0.058;0.115	#	-0.538;0.718	001110	1.000	1.000	1	71.25	9993	9211	0.45		4	4
#	#	#	#	#	3.935;10.666	#	#	0.227;0.887	5.471;9.791	0.479;0.936	#	#	#	#	-0.192;0.728	#	-0.100;1.167	#	0.058;0.113	#	#	001100	0.012	0.412	1	55.09	9858	9218	0.32		7	17
-91.739;-69.059	0.017;0.114	#	#	#	2.761;9.131	#	#	0.227;0.887	5.471;9.791	0.491;1.392	#	#	#	0.002;0.013	0.246;1.197	#	-0.100;1.167	0.433;0.692	#	#	#	001100	0.104	0.636	1	62.60	9907	9218	0.45		7	11
-81.653;-69.243	-0.007;0.114	-0.233;0.162	#	0.183;1.172	#	#	#	-0.163;0.247	#	#	0.225;0.476	#	#	#	#	#	0.998;2.686	#	#	-0.189;0.945	#	100001	0.221	0.739	2	98.38	9910	9221	0.36		17	23
#	0.003;0.075	#	#	#	3.935;10.666	#	#	0.553;0.887	#	#	0.513;0.829	-0.091;0.332	#	#	#	#	#	0.456;0.692	#	#	#	001100	0.367	0.818	1	49.52	9913	9222	0.27		9	11
-100.643;-79.527	#	#	0.105;0.269	#	3.935;10.666	#	#	0.553;1.077	#	#	#	#	#	#	#	0.166;0.970	#	#	0.058;0.113	#	-1.003;0.983	001100	0.004	0.333	1	44.63	9858	9222	0.32		6	18
-81.653;-69.243	-0.007;0.114	-0.233;0.162	#	0.183;1.172	0.958;6.944	0.197;0.520	-0.026;0.098	-0.163;0.247	0.034;4.971	-0.122;0.185	0.225;0.476	#	#	0.000;0.012	#	#	#	#	#	-0.189;1.677	#	100001	0.285	0.778	1	103.49	9888	9226	0.59		14	18
#	#	#	#	-0.315;0.319	#	#	0.137;0.251	#	-0.334;7.044	#	0.404;0.668	#	#	0.006;0.010	#	0.257;0.576	0.098;1.775	#	0.068;0.113	#	0.219;1.151	011000	0.069	0.586	1	70.18	9991	9227	0.41		17	29
#	#	#	#	0.008;1.172	#	#	#	-0.163;0.247	#	-0.130;0.185	0.370;0.594	#	-0.007;0.061	#	#	#	-0.095;0.795	0.086;0.726	#	#	0.034;0.252	100001	0.012	0.412	1	37.68	9952	9228	0.36		7	17
#	#	#	#	#	-2.825;10.642	#	#	#	#	#	0.381;0.733	#	0.033;0.118	#	#	#	#	#	#	0.128;1.034	0.859;1.038	011000	0.045	0.538	1	39.13	9720	9230	0.23		7	13
#	#	#	0.066;0.240	-0.379;0.379	0.308;5.476	#	#	#	#	#	#	0.281;0.423	0.007;0.077	#	#	#	#	0.401;0.745	#	0.273;0.986	#	000001	1.000	1.000	1	180.52	9963	9231	0.32		11	11
#	#	#	-0.027;0.135	0.955;1.625	#	#	#	-0.231;0.589	-2.319;5.951	#	0.376;0.562	0.256;0.718	#	#	-0.164;1.090	-0.270;0.500	#	-0.082;0.416	#	0.389;2.090	#	000001	0.000	0.059	1	66.81	9624	9233	0.45		1	17
#	#	-0.019;0.136	#	#	#	#	0.008;0.108	#	4.553;9.596	#	0.150;0.459	#	#	0.019;0.024	#	#	2.081;3.690	0.238;0.765	#	#	#	110001	1.000	1.000	1	33.00	9628	9237	0.32		1	1
-86.154;-73.316	#	#	#	#	#	#	0.008;0.108	-0.208;0.407	4.553;9.984	#	#	0.242;0.486	#	#	#	#	2.081;3.690	#	0.129;0.190	#	#	110001	1.000	1.000	1	33.00	9628	9237	0.32		1	1
#	#	#	#	#	#	-0.102;0.229	#	-0.163;0.247	#	#	#	#	#	#	#	-0.212;0.551	#	0.236;0.577	0.062;0.123	2.040;2.781	#	100001	1.000	1.000	1	18.00	9630	9239	0.27		1	1
#	#	#	#	#	#	-0.102;0.229	#	#	#	#	#	#	#	0.010;0.016	#	-0.286;0.575	#	#	#	#	-0.246;0.939	100001	0.000	0.143	1	32.29	9630	9239	0.18		1	7
-67.417;-51.156	#	#	#	0.159;0.670	#	#	#	0.016;0.313	#	-0.072;0.347	0.333;0.556	#	0.013;0.100	0.005;0.014	0.043;0.194	-0.344;0.711	0.253;2.612	#	#	#	0.009;0.798	100010	1.000	1.000	1	35.00	9631	9240	0.50		1	1
-67.417;-51.156	#	-0.020;0.154	#	0.159;0.670	#	#	-0.114;0.129	#	#	-0.072;0.347	0.333;0.556	#	#	#	0.043;0.194	-0.344;0.711	0.253;1.930	#	#	-0.418;1.585	#	100010	0.031	0.500	1	47.00	9631	9240	0.45		1	2
#	-0.024;0.076	#	#	#	#	0.365;0.571	#	-0.123;0.264	#	#	#	0.442;0.589	#	#	#	#	#	#	#	#	#	000001	1.000	1.000	1	53.33	9641	9241	0.18		3	3
#	-0.024;0.076	-0.064;0.142	#	#	#	0.365;0.571	#	#	#	-0.376;0.512	#	0.442;0.589	#	#	#	#	#	#	0.084;0.113	#	#	000001	1.000	1.000	1	53.33	9641	9241	0.27		3	3
-65.053;-51.359	0.012;0.089	-0.075;0.157	0.007;0.121	0.342;0.743	0.334;6.944	-0.080;0.229	-0.004;0.195	#	#	-0.089;0.306	#	#	#	0.004;0.010	0.156;1.035	-0.169;0.802	1.080;2.686	#	0.076;0.103	#	-0.022;0.939	100001	0.132	0.667	1	82.67	9776	9242	0.68		4	6
#	#	#	#	#	#	#	0.026;0.286	#	#	#	#	0.078;0.468	#	#	#	#	1.830;2.686	0.012;0.342	0.098;0.135	#	#	100001	1.000	1.000	1	60.33	9680	9245	0.23		3	3
-81.653;-69.243	-0.007;0.114	-0.233;0.162	#	0.183;1.172	0.958;6.944	0.197;0.520	0.098;0.118	-0.163;0.247	0.034;4.971	-0.122;0.185	0.225;0.476	#	#	0.000;0.012	#	#	#	#	#	-0.189;1.677	#	100001	0.100	1.000	1	116.50	9246	9246	0.59		0	0
-81.653;-69.243	-0.007;0.114	-0.233;0.162	#	0.183;1.172	0.958;6.944	0.197;0.520	-0.026;0.098	-0.163;0.247	0.034;4.971	-0.122;0.185	0.225;0.476	#	#	0.000;0.012	-0.023;0.671	#	#	#	#	-0.189;1.677	#	100001	0.285	0.778	1	112.67	9888	9246	0.64		7	9
#	#	0.038;0.193	#	-0.237;0.873	#	0.148;0.398	#	0.201;0.599	-0.662;8.225	#	#	#	0.027;0.096	#	-0.257;0.514	#	#	0.252;0.630	0.053;0.116	#	0.149;1.441	001000	0.000	0.158	1	63.06	9736	9247	0.45		3	19
#	#	#	0.135;0.221	#	#	#	0.071;0.251	#	5.195;11.913	0.330;0.579	#	-0.129;0.307	-0.062;0.118	#	#	#	-0.465;1.281	0.188;0.438	#	#	-0.290;2.313	011000	1.000	1.000	1	85.50	9865	9249	0.41		6	6
#	0.046;0.132	#	0.066;0.139	#	0.308;5.476	#	#	#	0.631;6.432	#	#	#	0.007;0.029	#	#	#	0.309;2.363	#	0.091;0.117	0.273;0.986	#	000001	1.000	1.000	1	77.67	9928	9250	0.36		3	3
#	-0.024;0.076	-0.064;0.142	#	#	#	0.365;0.571	#	0.012;0.308	#	-0.376;0.512	#	0.442;0.589	#	#	#	#	#	#	0.084;0.113	#	#	000001	1.000	1.000	1	65.00	9641	9250	0.32		2	2
#	#	#	#	#	3.765;7.610	#	0.071;0.251	0.100;0.898	5.195;12.447	#	#	#	0.031;0.076	#	#	0.257;0.877	#	#	0.061;0.121	0.329;2.030	0.219;0.742	011000	0.017	0.444	1	59.72	9947	9251	0.41		8	18
-75.436;-56.607	0.028;0.119	#	0.066;0.139	#	#	0.159;0.381	0.018;0.172	#	0.631;6.432	-0.259;0.506	0.369;0.919	#	#	#	#	#	-0.147;1.032	0.181;1.213	0.091;0.117	#	-0.262;1.122	000001	0.047	0.542	1	108.84	9992	9253	0.55		32	59
-75.436;-56.607	0.028;0.132	#	0.066;0.136	#	0.308;7.659	0.150;0.296	#	#	#	#	#	#	0.007;0.077	#	0.073;0.999	#	-0.645;1.154	#	#	0.243;0.986	#	000001	0.068	0.585	1	100.35	9992	9253	0.41		38	65
-87.822;-73.294	#	#	#	-0.361;0.282	5.038;9.725	-0.140;0.196	#	#	#	#	0.342;0.593	#	#	0.004;0.016	#	-0.353;0.674	#	0.578;0.861	0.058;0.106	#	#	001110	0.050	0.550	1	79.80	9959	9256	0.41		11	20
-83.914;-59.151	#	#	0.042;0.139	-0.282;0.382	3.879;10.008	#	#	#	#	#	0.361;0.593	-0.164;0.252	#	#	#	-0.132;0.836	-0.386;0.261	#	#	#	-0.538;0.640	001110	0.104	0.636	1	66.05	9757	9256	0.41		7	11
-76.945;-61.539	#	#	#	#	#	#	#	0.347;0.689	#	#	#	#	0.032;0.110	0.010;0.016	#	-0.007;0.411	#	0.230;0.531	0.061;0.124	#	#	100000	1.000	1.000	1	29.00	9648	9257	0.32		1	1
#	#	0.080;0.242	0.058;0.238	#	#	-0.023;0.295	0.264;0.414	#	-1.271;6.753	#	0.288;0.681	-0.041;0.526	#	0.010;0.016	0.306;0.885	#	-0.873;1.311	#	0.061;0.124	#	-0.271;1.040	100000	1.000	1.000	2	29.00	9648	9257	0.55		1	1
-75.436;-56.607	0.028;0.132	#	#	#	0.308;7.659	0.159;0.296	#	#	#	#	0.369;0.919	#	0.007;0.077	#	#	#	-0.147;1.154	#	0.091;0.117	0.243;0.986	-0.262;1.122	000001	0.110	0.643	1	101.70	9992	9260	0.45		27	42
#	#	#	0.042;0.179	#	#	-0.102;0.188	0.019;0.172	-0.414;0.247	#	#	#	#	0.001;0.105	#	0.148;1.178	#	#	0.144;0.260	#	-0.178;0.892	0.014;1.163	100001	0.065	0.579	1	44.75	9942	9261	0.41		11	19
#	0.079;0.195	#	#	#	1.096;9.990	0.051;0.201	#	#	#	#	#	#	0.060;0.116	0.008;0.016	#	#	#	#	#	1.030;2.155	#	000100	0.000	0.154	1	40.99	9654	9263	0.27		2	13
#	0.079;0.195	#	0.118;0.275	#	1.096;9.990	#	0.065;0.199	0.387;0.889	#	#	0.488;0.810	#	#	#	0.095;0.886	#	-0.652;1.538	0.785;1.133	#	1.030;2.155	#	000100	1.000	1.000	1	31.00	9654	9263	0.45		1	1
#	-0.032;0.128	0.036;0.128	#	-0.156;0.285	#	-0.038;0.103	#	0.043;0.453	0.767;5.334	#	0.508;0.512	-0.067;0.190	#	0.004;0.018	-0.346;0.695	#	#	#	#	#	#	001100	0.000	0.000	1	68.00	9264	9264	0.45		0	1
-75.281;-56.024	#	#	#	#	#	-0.083;0.167	#	#	4.474;11.510	0.002;0.619	#	-0.058;0.351	#	#	-0.262;0.433	-0.270;0.817	#	#	0.063;0.110	0.265;1.857	-0.315;1.031	110000	0.031	0.500	1	50.17	9849	9267	0.45		3	6
#	-0.029;0.107	-0.004;0.225	0.077;0.158	#	4.937;7.942	-0.083;0.167	#	-0.115;0.740	#	#	#	-0.083;0.351	-0.015;0.107	#	#	0.130;0.817	#	0.185;0.505	#	1.473;2.741	-0.315;1.031	110000	0.004	0.333	1	25.67	9658	9267	0.55		1	3
-87.822;-59.151	#	0.020;0.248	0.042;0.139	-0.472;0.556	5.038;9.725	#	#	#	#	#	0.219;0.612	#	#	#	#	-0.353;0.836	-0.386;0.261	#	#	0.537;1.251	-0.432;0.591	001110	0.186	0.714	1	89.29	9691	9269	0.45		5	7
#	#	0.020;0.248	0.042;0.139	-0.326;0.556	#	-0.140;0.196	0.212;0.384	0.355;0.765	2.276;7.708	0.210;0.580	0.304;0.528	#	#	#	#	#	#	#	0.058;0.106	#	#	001110	1.000	1.000	1	69.00	9722	9269	0.45		3	3
-80.214;-65.664	#	0.057;0.282	0.038;0.150	#	0.308;5.476	0.158;0.304	#	#	5.273;11.938	#	#	0.231;0.423	#	#	#	#	#	#	#	0.914;1.628	#	000001	1.000	1.000	1	31.00	9662	9271	0.36		1	1
-107.521;-75.426	0.019;0.099	0.063;0.196	#	#	1.908;5.381	0.039;0.401	#	#	0.132;4.974	#	#	#	0.033;0.147	#	#	0.143;0.685	0.098;1.296	0.216;0.451	#	0.516;1.477	#	011000	0.001	0.250	1	35.36	9666	9272	0.50		3	12
#	#	#	#	-0.379;0.577	-1.105;2.501	0.088;0.387	-0.011;0.207	#	-0.415;3.041	-0.160;0.407	#	0.231;0.577	0.007;0.077	#	0.073;1.533	#	-0.147;1.032	#	#	0.243;1.203	-0.262;1.122	000001	0.670	0.923	1	117.26	9992	9273	0.55		12	13
-86.035;-75.426	0.047;0.099	#	0.085;0.160	-0.238;0.238	-0.931;7.241	0.039;0.303	#	#	#	#	0.404;0.567	#	0.033;0.147	#	#	0.143;0.685	-0.384;1.088	0.099;0.451	#	#	0.219;1.151	011000	1.000	1.000	1	57.00	9666	9275	0.55		1	1
-98.157;-77.347	#	#	0.155;0.238	#	#	-0.139;0.188	-0.000;0.191	#	#	#	0.150;0.552	#	0.004;0.122	#	#	#	#	0.262;0.667	0.054;0.099	0.337;1.600	-1.060;0.587	000110	0.004	0.333	1	40.78	9933	9277	0.45		3	9
#	0.107;0.174	#	0.071;0.173	#	#	#	#	#	#	#	0.451;0.735	#	#	0.003;0.020	#	#	#	#	#	#	0.167;0.688	001010	0.004	0.333	1	58.67	9803	9279	0.23		3	9
#	0.107;0.174	#	#	-0.086;0.443	#	#	#	0.113;0.967	2.291;6.734	#	0.451;0.735	0.411;0.695	0.002;0.065	0.003;0.020	#	#	#	#	#	-0.030;2.133	0.167;0.688	001010	1.000	1.000	1	49.00	9670	9279	0.45		1	1
-75.436;-56.607	#	0.002;0.161	0.066;0.136	#	0.308;5.476	-0.095;0.381	#	#	#	#	0.537;0.919	#	#	0.002;0.012	#	-0.080;0.573	-0.044;1.051	0.181;0.745	#	0.273;0.986	-0.188;1.122	000001	0.046	0.541	1	109.73	9963	9280	0.55		40	74
#	#	#	0.040;0.212	#	#	0.157;0.307	#	#	#	#	0.342;1.002	#	0.094;0.203	0.001;0.013	#	#	0.834;1.690	0.153;0.529	#	0.399;1.463	0.860;1.488	001010	1.000	1.000	1	61.00	9822	9281	0.41		3	3
-82.088;-65.827	#	#	#	#	#	#	-0.043;0.221	0.113;0.603	#	#	#	#	0.094;0.203	0.001;0.013	#	#	0.834;1.690	#	0.071;0.093	0.399;1.463	0.860;1.488	001010	1.000	1.000	1	61.00	9822	9281	0.41		3	3
#	-0.007;0.078	#	0.141;0.225	-0.247;0.547	1.039;8.130	#	#	0.269;0.599	0.855;4.311	-0.100;0.702	#	0.002;0.214	0.027;0.096	0.005;0.012	-0.257;0.413	#	0.066;2.222	0.241;0.495	0.041;0.107	#	#	001000	0.000	0.200	1	50.82	9736	9282	0.64		3	15
-90.382;-59.999	0.113;0.234	#	#	#	#	-0.000;0.240	#	#	#	#	#	#	0.077;0.152	#	0.144;1.186	#	#	0.647;0.891	#	1.324;2.833	0.109;0.746	000010	1.000	1.000	1	32.00	9674	9283	0.36		1	1
#	0.034;0.090	#	#	#	#	#	#	#	#	#	#	-0.004;0.280	#	#	-0.306;0.753	0.685;1.022	-0.006;1.923	#	#	-1.566;1.426	0.904;1.864	011000	1.000	1.000	1	21.00	9678	9287	0.32		1	1
#	#	#	#	#	#	#	#	0.311;0.870	#	#	0.750;0.935	-0.004;0.280	0.033;0.118	#	-0.306;0.753	0.685;1.022	-0.006;1.923	#	#	-0.275;1.426	#	011000	1.000	1.000	1	21.00	9678	9287	0.36		1	1
#	#	-0.009;0.185	#	#	-2.825;10.642	0.243;0.421	#	#	#	#	#	#	0.033;0.118	#	#	#	0.930;1.923	#	0.061;0.125	0.128;1.034	0.859;1.553	011000	0.053	0.556	1	42.22	9906	9288	0.36		5	9
#	0.046;0.123	#	0.034;0.120	0.883;1.324	#	#	#	-0.331;0.524	#	#	#	0.078;0.520	0.001;0.124	#	#	#	1.830;2.686	#	0.098;0.135	#	#	100001	0.010	0.400	1	53.20	9680	9289	0.36		2	5
-83.914;-64.083	#	#	#	-0.413;0.539	#	#	#	#	#	#	0.342;0.593	#	#	#	#	#	#	0.525;0.949	#	1.429;2.389	#	001110	0.061	0.571	1	52.91	9973	9290	0.23		8	14
#	#	-0.013;0.190	#	#	#	#	#	#	#	#	0.342;0.593	#	#	#	#	#	#	0.525;0.949	#	1.429;2.389	#	001110	0.004	0.333	1	50.93	9959	9290	0.18		6	18
-76.319;-63.481	0.003;0.072	#	0.173;0.361	#	#	#	#	0.024;0.673	1.705;6.149	#	0.401;0.734	-0.050;0.199	0.005;0.089	0.004;0.013	-0.365;1.450	#	#	#	#	0.255;1.078	0.000;0.826	111000	1.000	1.000	1	46.00	9686	9295	0.55		1	1
-76.319;-63.481	#	0.156;0.258	0.173;0.361	#	#	#	#	0.024;0.673	#	#	0.463;0.671	-0.050;0.199	0.005;0.089	#	#	-0.088;0.682	#	#	#	#	0.000;0.826	111000	0.004	0.333	1	30.33	9686	9295	0.41		1	3
-86.035;-75.426	#	#	0.085;0.160	#	#	#	#	#	#	#	0.404;0.567	#	0.033;0.147	#	#	#	-0.167;1.088	0.099;0.438	#	#	0.219;1.151	011000	0.019	0.455	1	61.58	9834	9298	0.32		5	11
#	#	0.064;0.156	#	-0.547;0.547	4.585;12.036	-0.124;0.178	#	-0.136;0.560	8.378;13.562	#	#	#	#	#	#	0.039;1.211	0.032;1.332	0.252;0.854	#	#	#	101000	0.000	0.200	1	50.00	9690	9299	0.41		1	5
#	0.060;0.129	0.064;0.156	-0.013;0.144	#	4.585;12.036	-0.124;0.178	-0.049;0.216	#	8.378;13.562	#	#	#	#	#	0.013;0.804	0.039;1.211	0.032;1.332	#	#	#	#	101000	1.000	1.000	1	26.00	9690	9299	0.45		1	1
-87.822;-59.151	#	0.044;0.190	0.042;0.139	-0.361;0.382	5.038;9.725	-0.140;0.196	#	#	#	-0.023;0.656	0.342;0.593	#	#	0.004;0.016	#	-0.353;0.836	-0.386;0.261	#	#	#	-0.538;0.640	001110	0.031	0.500	1	72.50	9691	9300	0.55		4	8
-98.017;-74.908	#	#	#	-0.564;0.564	8.208;12.294	-0.139;0.188	#	#	3.583;7.735	0.102;0.682	0.376;0.552	#	-0.002;0.124	#	0.011;0.860	#	#	0.550;0.936	0.054;0.099	0.573;1.424	-0.438;0.587	000110	0.004	0.333	1	54.67	9693	9302	0.59		1	3
-107.521;-75.426	-0.015;0.108	#	0.135;0.221	-0.484;0.592	3.765;7.610	#	#	#	#	#	#	-0.023;0.162	0.003;0.115	0.003;0.016	#	#	#	0.188;0.510	0.053;0.121	0.329;2.030	-0.290;1.688	011000	0.018	0.450	1	45.48	9947	9305	0.55		9	20
-65.053;-51.359	#	-0.075;0.157	0.007;0.179	#	0.334;6.944	#	#	#	#	#	#	#	-0.016;0.093	0.004;0.010	#	-0.169;0.870	1.080;2.686	0.144;0.577	#	#	-0.022;1.163	100001	0.050	0.550	1	64.29	9942	9308	0.45		11	20
#	#	#	0.205;0.349	-0.327;0.766	#	0.020;0.298	#	#	#	#	#	#	#	#	#	#	-0.337;1.785	#	#	2.143;3.707	-0.180;0.897	001000	0.004	0.333	1	37.00	9701	9310	0.27		1	3
#	0.030;0.084	#	#	#	#	#	#	#	6.299;9.755	0.011;0.850	#	-0.050;0.300	#	#	#	#	-0.337;2.201	#	#	2.143;3.707	#	001000	1.000	1.000	1	37.00	9701	9310	0.27		1	1
-76.189;-56.607	0.028;0.119	#	0.066;0.148	#	#	0.088;0.381	#	-0.061;0.372	0.631;9.847	-0.160;0.737	#	0.231;0.423	0.007;0.077	0.004;0.013	0.073;1.533	#	-0.044;1.051	#	#	#	#	000001	0.086	0.612	1	108.70	9992	9312	0.55		30	49
#	#	#	#	#	-0.893;6.679	-0.048;0.252	#	#	#	#	0.361;0.574	0.167;0.365	#	0.003;0.011	#	#	-0.302;1.238	0.120;0.431	#	-0.601;0.336	#	100010	0.004	0.333	1	44.67	9704	9313	0.36		1	3
#	0.027;0.105	#	#	#	#	#	#	-0.021;0.457	0.072;5.750	#	#	0.337;1.085	#	#	#	#	#	0.005;0.485	#	#	0.979;2.002	100000	0.025	0.480	1	78.15	9990	9315	0.27		12	25
-75.436;-61.510	#	#	0.044;0.066	#	#	#	0.018;0.195	-0.095;0.304	#	#	0.537;0.919	#	#	#	0.073;0.999	#	-0.044;1.154	0.218;1.213	#	0.243;0.986	#	000001	1.000	1.000	1	44.00	9713	9322	0.41		1	1
-75.436;-63.351	#	0.051;0.146	#	-0.569;0.577	-1.105;2.501	0.193;0.381	#	-0.095;0.519	#	-0.160;0.407	#	0.231;0.423	0.038;0.077	#	0.073;1.533	-0.030;0.661	-0.147;1.051	#	#	0.243;1.203	#	000001	1.000	1.000	1	127.10	9992	9323	0.59		10	10
#	#	0.174;0.316	#	-0.564;0.564	#	-0.017;0.218	0.091;0.366	#	-0.018;6.524	#	#	#	0.060;0.140	0.002;0.010	#	#	#	0.550;0.707	0.054;0.099	#	-0.331;0.710	000110	0.078	0.600	1	49.20	9846	9324	0.45		3	5
-84.852;-57.893	-0.119;0.130	#	-0.052;0.068	0.068;0.650	#	#	-0.051;0.232	#	#	-0.218;0.425	#	-0.039;0.284	-0.015;0.066	0.003;0.010	-0.161;0.881	#	#	-0.064;0.341	0.078;0.130	-0.476;1.088	-0.181;0.950	100000	0.014	0.429	1	32.29	9716	9325	0.64		3	7
-84.852;-57.893	-0.011;0.093	#	-0.052;0.068	-0.101;0.481	#	#	#	-0.351;0.492	#	-0.218;0.425	#	-0.085;0.331	#	0.001;0.012	-0.161;0.881	#	0.461;2.002	-0.025;0.341	0.078;0.130	#	#	100000	0.013	0.417	1	43.61	9785	9325	0.55		5	12
#	0.027;0.105	#	0.005;0.146	1.072;1.918	#	#	#	#	0.072;5.750	#	#	#	-0.033;0.095	0.002;0.013	0.324;0.713	-0.417;0.823	#	0.005;0.485	0.078;0.130	-0.212;1.469	#	100000	0.078	0.600	1	73.57	9990	9326	0.50		9	15
-80.288;-66.166	0.027;0.105	#	#	1.072;1.918	#	#	0.025;0.170	#	0.072;5.750	#	#	0.337;0.773	#	0.002;0.013	0.324;0.829	#	1.492;3.820	#	#	-0.212;2.048	#	100000	0.061	0.571	1	74.13	9990	9326	0.45		8	14
#	0.030;0.168	#	#	#	#	#	#	#	#	#	0.381;0.733	-0.004;0.280	0.033;0.118	#	#	#	#	#	0.075;0.110	0.128;1.034	0.859;1.038	011000	1.000	1.000	1	43.33	9720	9329	0.32		3	3
#	0.030;0.168	#	#	#	#	#	#	#	#	#	0.381;0.733	#	0.033;0.118	#	#	#	#	#	#	0.128;1.034	0.859;1.038	011000	0.017	0.444	1	38.11	9720	9329	0.23		4	9
#	#	0.063;0.280	#	#	0.271;8.799	0.053;0.288	-0.024;0.251	#	6.274;8.528	0.015;0.508	0.381;0.776	#	0.040;0.115	0.006;0.016	0.132;1.135	#	#	#	#	#	-0.266;0.757	011000	0.001	0.231	1	48.56	9721	9330	0.50		3	13
-83.914;-64.083	#	#	#	#	7.259;9.309	#	0.133;0.363	#	#	0.161;0.901	0.342;0.593	#	#	#	#	0.462;1.066	#	#	#	#	#	001110	1.000	1.000	1	83.88	9987	9331	0.27		8	8
-89.996;-79.298	#	0.263;0.380	#	#	#	#	#	#	#	#	0.349;0.572	#	0.033;0.103	0.005;0.015	#	0.155;1.104	#	0.308;0.986	0.062;0.092	#	-0.179;0.431	001110	1.000	1.000	1	42.00	9724	9333	0.41		1	1
#	#	#	0.174;0.278	#	#	#	0.033;0.209	#	-2.124;7.010	-0.006;0.512	#	0.048;0.232	0.108;0.179	#	-0.158;1.289	#	#	-0.218;0.655	#	#	#	110000	0.031	0.500	1	26.50	9725	9334	0.36		1	2
-91.282;-78.016	0.046;0.191	#	#	#	#	#	-0.005;0.117	#	#	#	0.322;0.475	#	#	0.007;0.012	0.318;1.746	#	1.470;3.695	0.191;0.917	0.097;0.157	-0.051;1.486	#	010000	1.000	1.000	1	27.00	9726	9335	0.45		1	1
-78.016;-74.060	#	#	#	0.487;1.756	#	#	-0.005;0.117	#	#	#	#	#	#	0.007;0.012	0.318;1.746	#	#	0.191;0.917	0.097;0.157	#	0.807;1.920	010000	1.000	1.000	1	26.50	9825	9335	0.36		2	2
-86.035;-68.061	#	#	0.066;0.200	-0.262;0.267	#	#	0.157;0.251	0.048;0.481	#	#	0.381;0.733	-0.129;0.307	0.060;0.154	#	#	#	0.403;1.211	-0.040;0.656	#	0.447;1.490	#	011000	0.056	0.562	1	46.90	9991	9338	0.50		9	16
#	-0.032;0.128	#	0.051;0.126	-0.156;0.285	8.188;15.519	-0.038;0.103	#	0.043;0.453	0.767;5.334	#	#	-0.067;0.190	#	0.004;0.018	-0.346;0.695	#	-0.519;1.261	0.323;0.567	0.062;0.094	#	#	001100	0.007	0.375	1	64.25	9730	9339	0.59		3	8
#	-0.032;0.128	#	0.051;0.126	-0.156;0.285	8.188;16.594	-0.038;0.103	#	0.043;0.453	0.767;5.334	#	#	-0.067;0.190	#	0.004;0.018	-0.346;0.695	#	#	0.323;0.567	0.062;0.094	#	#	001100	0.007	0.375	1	64.25	9730	9339	0.55		3	8
-83.914;-73.294	0.013;0.080	0.027;0.183	#	#	#	#	#	#	0.055;5.362	#	#	#	#	0.004;0.012	#	#	0.441;1.010	0.578;0.861	#	0.156;1.967	#	001110	1.000	1.000	1	87.00	9795	9342	0.36		5	5
#	0.123;0.257	#	#	#	#	#	#	-0.163;0.247	-1.037;6.369	#	0.274;0.640	0.180;0.649	0.001;0.088	0.001;0.013	0.130;1.056	-0.368;0.687	#	#	#	#	#	100001	0.007	0.375	1	36.50	9937	9343	0.41		3	8
