Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	1.215;8.306	#	#	#	2.546;6.495	-0.065;0.496	0.205;0.592	#	#	0.002;0.013	#	-0.280;0.365	1.765;3.644	#	0.104;0.139	0.507;1.101	#	010000	1.000	1.000	1	321.89	49992	44419	0.41		29	29
#	#	-0.008;0.086	-0.028;0.145	#	0.010;5.418	-0.045;0.256	-0.177;0.059	-0.127;0.454	0.105;3.581	#	#	#	#	0.002;0.012	#	#	#	#	#	-0.421;1.033	#	100001	0.535	0.882	1	621.49	49986	44420	0.41		73	146
-80.333;-68.338	#	#	-0.028;0.145	#	#	-0.045;0.256	-0.177;0.059	#	#	#	#	-0.125;0.271	#	#	#	#	#	#	#	#	#	100001	0.563	0.891	1	450.20	49921	44420	0.23		58	86
#	#	0.130;0.409	0.056;0.134	#	2.291;10.704	#	-0.016;0.244	#	-1.274;7.366	#	0.401;0.565	#	0.011;0.089	0.003;0.014	-0.888;-0.001	-0.230;0.774	#	#	0.076;0.100	#	#	010000	0.647	0.917	1	540.96	49895	44421	0.50		14	28
#	#	0.081;0.233	0.076;0.203	#	1.539;7.428	#	0.087;0.244	0.162;0.629	#	0.159;0.554	0.373;0.855	-0.148;0.353	0.019;0.157	0.004;0.015	#	#	#	0.063;0.553	#	#	0.357;3.285	011000	0.246	0.755	1	667.56	49965	44422	0.55		225	609
-84.270;-57.633	#	0.100;0.214	0.120;0.227	#	#	0.015;0.129	#	#	0.994;6.549	#	#	0.063;0.327	0.067;0.121	0.005;0.011	#	0.116;0.893	#	#	#	0.260;0.894	#	011000	0.394	0.830	1	743.21	49896	44422	0.45		42	100
-96.656;-73.762	#	#	#	#	8.308;15.399	-0.054;0.105	#	0.130;0.609	#	#	#	#	#	0.004;0.016	0.342;0.901	#	#	#	#	1.154;1.895	#	001100	0.741	0.942	1	454.37	49897	44423	0.32		28	43
#	#	0.022;0.234	0.003;0.123	0.351;0.879	#	#	#	-0.062;0.428	-1.589;5.200	#	0.298;0.440	#	0.042;0.120	#	0.257;0.778	#	0.938;2.205	#	#	#	-0.265;0.748	000001	0.553	0.888	1	472.54	49898	44424	0.45		42	85
-80.333;-68.338	#	-0.008;0.086	#	#	-0.044;6.205	#	-0.086;0.198	-0.127;0.454	#	#	#	-0.020;0.271	#	#	0.246;1.133	-0.165;0.505	0.932;2.541	#	#	-0.421;1.312	#	100001	0.149	0.683	1	580.88	49934	44427	0.45		43	129
-82.317;-51.934	#	0.057;0.149	#	#	#	-0.214;0.133	#	#	#	#	0.349;0.546	#	#	#	-0.063;1.210	-0.111;0.928	-0.792;0.988	0.396;1.166	#	0.395;1.218	#	001110	0.304	0.788	1	580.14	49962	44428	0.41		213	444
-77.704;-51.966	#	-0.008;0.095	-0.028;0.058	0.398;0.944	-1.752;5.418	#	-0.042;0.145	#	#	#	0.323;0.531	#	#	#	#	#	#	0.105;0.497	0.068;0.119	#	#	100001	1.000	1.000	1	598.71	49934	44430	0.41		113	113
#	-0.028;0.132	#	#	#	#	#	#	-0.060;0.418	0.540;3.414	-0.259;0.190	0.265;0.472	#	#	#	0.871;1.537	#	#	0.047;0.695	#	#	#	000001	0.708	0.933	1	428.68	49905	44431	0.32		42	70
#	#	-0.001;0.117	#	-0.227;0.319	-0.929;8.123	#	-0.002;0.071	#	#	#	0.355;0.540	#	#	#	#	#	#	#	#	#	#	110001	0.120	0.654	1	617.71	49969	44432	0.23		29	472
-98.221;-76.130	#	#	#	-0.529;0.529	#	-0.056;0.130	0.083;0.282	#	#	0.011;0.924	#	-0.182;0.274	0.045;0.091	0.005;0.011	0.367;0.807	-0.145;0.691	#	0.677;1.090	#	#	-0.381;0.552	000110	1.000	1.000	1	471.82	49991	44434	0.55		43	43
-82.886;-67.053	#	#	#	#	#	#	-0.041;0.212	#	#	0.115;0.646	0.327;0.698	-0.020;0.449	0.083;0.162	#	#	-0.141;0.678	0.064;2.529	#	0.062;0.104	-0.238;1.491	0.763;1.944	001010	0.409	0.836	1	553.50	49989	44435	0.50		43	57
#	#	0.063;0.157	#	#	#	0.009;0.286	#	#	-0.094;5.404	#	#	#	#	0.002;0.011	#	-0.141;0.678	#	0.106;0.576	#	#	0.763;1.944	001010	0.099	0.630	1	512.38	49989	44435	0.32		58	315
-79.643;-53.195	#	#	#	#	4.284;8.370	0.098;0.261	#	#	#	#	#	0.058;0.276	#	0.002;0.010	#	-0.136;0.751	#	#	#	#	-0.167;0.444	001011	0.100	0.632	1	619.69	49910	44436	0.32		28	465
-62.328;-50.207	#	#	-0.006;0.132	#	0.458;6.587	#	#	#	#	-0.188;0.713	#	#	#	#	#	-0.178;0.810	-0.840;1.145	-0.172;0.575	#	-0.209;1.217	#	100001	0.422	0.842	1	623.22	49935	44437	0.36		127	242
-62.328;-52.699	0.020;0.105	#	#	#	#	-0.089;0.229	-0.030;0.257	#	0.442;2.569	#	#	0.225;0.423	0.006;0.064	#	#	-0.178;0.810	#	0.048;0.308	#	#	0.062;0.559	100001	1.000	1.000	1	676.39	49911	44437	0.45		42	42
-78.295;-66.313	0.015;0.106	#	#	-0.529;0.511	1.145;6.312	#	0.004;0.129	#	1.501;6.129	-0.107;0.487	#	#	#	#	0.563;1.414	#	-0.852;1.065	-0.112;0.556	0.055;0.106	#	#	000011	0.181	0.710	2	729.16	49919	44438	0.50		43	555
#	-0.077;0.106	#	0.016;0.130	-0.529;0.511	1.145;6.312	#	0.004;0.142	#	1.501;6.129	-0.107;0.487	#	#	0.029;0.128	#	0.563;1.065	#	-0.852;1.065	-0.112;0.556	0.055;0.106	#	#	000011	0.154	0.688	1	735.24	49919	44438	0.55		43	711
#	#	#	0.096;0.270	-0.502;0.547	#	#	#	#	#	-0.086;0.482	#	0.421;0.735	0.044;0.118	#	#	-0.118;0.643	#	0.444;0.507	#	#	#	001000	0.100	1.000	1	353.20	44442	44442	0.32		0	0
#	0.102;0.210	0.035;0.230	0.037;0.270	#	#	0.291;0.511	#	-0.204;0.605	#	#	#	0.421;0.735	0.044;0.118	0.003;0.014	#	-0.118;0.602	#	0.444;0.726	0.067;0.134	#	#	001000	1.000	1.000	1	330.38	49916	44442	0.50		28	28
#	0.050;0.146	0.063;0.177	#	#	4.744;7.169	#	0.047;0.220	#	#	0.078;0.461	#	#	#	0.007;0.012	0.183;1.205	#	0.290;1.386	-0.352;0.420	0.055;0.107	#	#	001010	0.735	0.940	2	612.70	49989	44443	0.45		100	156
#	0.050;0.146	#	#	#	4.744;7.169	#	0.047;0.220	#	#	0.078;0.461	#	#	#	#	0.183;1.205	0.132;0.801	0.324;1.386	-0.212;0.420	#	#	0.010;0.477	001010	0.726	0.938	1	605.90	49936	44443	0.41		71	113
-81.010;-55.334	#	0.019;0.121	#	#	3.445;8.553	#	#	#	#	#	0.349;0.645	#	0.006;0.106	0.004;0.013	-0.229;0.369	-0.064;0.956	-0.792;0.988	0.380;1.166	#	#	#	001110	0.175	0.706	1	642.06	49918	44444	0.45		84	226
-77.704;-68.338	-0.013;0.074	-0.157;0.086	#	#	#	-0.156;0.260	-0.177;0.059	-0.127;0.454	#	#	#	#	#	0.005;0.012	-0.368;0.462	#	0.437;2.319	#	#	-0.421;1.033	#	100001	1.000	1.000	1	558.41	49921	44447	0.45		14	14
#	-0.030;0.061	#	0.032;0.131	-0.529;0.529	4.669;7.673	#	#	0.058;0.422	2.921;6.007	#	#	-0.285;0.157	0.028;0.117	#	#	#	0.486;1.444	0.384;0.899	#	#	-0.540;0.297	000110	0.462	0.857	1	698.82	49923	44449	0.50		14	99
-96.114;-81.565	-0.098;0.079	#	#	#	3.345;12.898	#	0.068;0.218	0.348;0.916	#	#	#	#	#	#	0.286;0.942	-0.619;1.017	-0.866;1.282	#	#	#	#	001110	0.458	0.855	1	572.64	49933	44451	0.36		57	113
#	#	#	#	0.828;2.092	#	#	0.052;0.156	#	#	#	#	0.172;0.383	#	0.009;0.013	#	#	0.553;2.900	#	0.070;0.102	-0.417;0.775	#	110000	0.741	0.942	1	476.14	49926	44452	0.32		28	43
-107.093;-75.854	#	#	0.108;0.249	-0.253;0.258	#	-0.059;0.159	0.001;0.233	#	4.471;8.174	#	0.405;0.728	#	#	#	1.083;2.413	#	#	#	#	#	#	011000	1.000	1.000	1	514.10	49927	44453	0.36		28	28
-102.672;-84.341	#	-0.030;0.205	#	-0.502;0.291	#	#	0.007;0.157	-0.160;0.592	1.512;9.288	-0.167;0.622	0.136;0.458	#	0.144;0.228	#	-0.126;1.824	#	#	#	0.062;0.082	#	#	000100	0.757	0.946	1	243.26	49998	44454	0.50		29	43
#	#	#	#	0.940;2.050	#	#	-0.023;0.107	#	#	-0.329;0.294	0.375;0.659	0.498;0.666	#	#	#	#	#	-0.116;0.298	0.065;0.114	-0.054;1.088	#	100000	1.000	1.000	1	443.59	49929	44455	0.36		56	56
-79.617;-62.072	#	#	-0.043;0.129	0.624;1.561	#	0.201;0.492	#	#	-0.316;3.017	#	0.404;0.911	#	#	#	0.092;0.871	-0.196;0.541	1.528;3.547	#	#	#	#	000001	0.402	0.833	1	434.90	49930	44456	0.41		42	155
-72.499;-37.530	#	#	-0.043;0.129	0.944;1.561	1.225;4.975	0.201;0.492	#	#	#	#	0.534;0.726	0.191;0.383	-0.026;0.082	#	0.092;0.871	#	#	-0.022;0.355	#	#	#	000001	1.000	1.000	2	332.56	49930	44456	0.45		14	14
#	#	0.071;0.150	-0.004;0.189	#	#	0.030;0.266	#	0.051;0.461	#	#	#	#	#	#	#	-0.136;0.919	#	-0.117;0.334	#	#	0.571;1.864	100000	0.196	0.722	1	545.74	49932	44458	0.32		14	127
-77.704;-51.966	#	-0.008;0.086	-0.028;0.058	#	-1.752;5.418	0.296;0.460	-0.029;0.059	#	0.584;8.730	-0.224;0.351	0.324;0.438	#	#	0.001;0.013	#	#	0.932;2.541	#	#	-0.591;1.110	#	100001	1.000	1.000	1	619.45	49934	44460	0.55		84	84
-65.941;-49.252	#	#	-0.006;0.144	#	#	#	#	#	#	#	#	0.201;0.751	#	#	-0.186;1.184	#	-0.840;1.145	#	#	#	#	100001	0.428	0.844	1	628.28	49955	44461	0.23		113	241
#	#	#	0.012;0.106	-0.431;0.450	5.837;11.365	#	#	#	5.592;10.035	#	#	-0.055;0.085	#	#	#	0.039;0.860	-0.725;1.568	0.191;0.840	#	0.384;1.591	-0.191;0.671	001101	0.132	0.667	1	529.16	44463	44463	0.45		0	14
-82.886;-67.053	#	#	0.056;0.129	#	#	#	-0.041;0.212	#	#	#	0.412;0.664	0.125;0.362	0.083;0.162	#	#	-0.141;0.678	#	#	0.062;0.104	0.121;1.246	0.763;1.571	001010	1.000	1.000	1	562.93	49989	44468	0.45		43	43
#	0.050;0.146	0.063;0.157	#	#	#	0.009;0.286	#	#	#	0.237;0.694	#	0.004;0.276	0.083;0.162	0.002;0.011	#	-0.141;0.836	#	#	#	#	0.763;1.576	001010	1.000	1.000	1	573.59	49989	44468	0.41		43	43
-91.226;-68.415	#	#	#	-0.511;0.511	1.086;5.023	-0.037;0.287	-0.019;0.149	#	#	#	0.402;0.618	-0.049;0.387	0.048;0.122	0.004;0.014	#	#	1.216;1.839	0.117;0.686	0.067;0.131	#	#	001000	0.531	0.881	1	635.37	49944	44470	0.55		56	98
#	#	0.010;0.213	-0.013;0.175	-0.438;0.257	1.376;8.227	-0.277;0.173	#	#	0.246;4.937	0.007;0.402	0.104;0.618	-0.004;0.233	#	#	#	#	#	#	#	#	-0.453;0.839	000010	0.112	0.645	1	640.63	49995	44471	0.45		71	1102
-69.812;-50.983	#	#	0.125;0.245	-0.432;0.626	#	#	#	#	#	#	0.479;0.616	0.051;0.340	0.023;0.069	#	-0.602;0.324	#	0.689;3.099	0.076;0.706	0.075;0.104	#	0.121;0.605	110000	1.000	1.000	2	595.84	49946	44472	0.50		28	28
-69.012;-31.310	#	0.031;0.139	#	#	#	#	#	#	1.772;5.845	0.149;0.723	0.292;0.614	0.160;0.214	0.032;0.131	0.000;0.011	0.148;0.900	#	0.352;2.037	#	0.056;0.094	-0.288;1.743	#	010000	0.406	0.835	3	679.67	49980	44473	0.55		43	99
-73.812;-52.844	-0.027;0.125	#	#	#	#	#	0.029;0.163	#	0.064;6.112	#	#	#	#	#	-0.162;1.015	#	#	0.468;0.985	#	#	#	100001	0.098	0.629	1	556.45	49948	44474	0.27		99	479
#	#	#	0.070;0.203	0.225;1.001	#	#	#	#	0.064;6.112	-0.075;0.567	0.557;0.841	#	0.069;0.276	#	#	#	#	#	#	#	#	100001	0.219	0.738	1	524.50	49948	44474	0.27		28	98
#	#	#	#	-0.369;0.521	0.308;10.792	#	#	#	#	#	#	#	0.058;0.128	0.004;0.015	#	-0.205;0.883	0.049;1.193	#	#	0.164;1.509	0.051;0.536	011000	0.087	0.614	1	638.17	49951	44477	0.36		294	1745
-88.508;-59.837	#	#	#	#	#	#	#	#	#	#	#	0.063;0.459	0.113;0.166	0.005;0.010	#	#	0.352;1.033	#	#	#	-0.431;0.628	010000	0.190	0.717	1	403.72	49953	44479	0.27		14	43
#	0.120;0.321	#	#	#	-0.199;6.531	0.177;0.351	0.015;0.161	#	0.967;5.274	-0.153;0.506	#	#	0.113;0.166	#	#	-0.125;0.871	#	0.085;0.386	#	0.067;1.742	-0.296;0.493	010000	1.000	1.000	1	328.34	49953	44479	0.50		14	14
#	#	0.019;0.111	#	#	3.445;8.553	#	#	#	#	0.235;0.656	#	#	#	0.005;0.012	-0.261;0.369	#	-0.792;0.988	0.396;1.166	#	#	#	001110	0.455	0.854	1	646.93	49954	44480	0.32		70	112
#	#	-0.008;0.086	0.033;0.058	-0.450;1.482	#	#	#	-0.058;0.152	#	-0.224;0.665	0.308;0.565	#	0.054;0.092	#	-0.277;0.360	#	0.210;2.319	#	0.059;0.111	0.185;1.475	0.064;0.568	100001	1.000	1.000	1	609.12	49955	44481	0.55		14	14
#	0.066;0.138	#	0.181;0.297	#	1.418;6.586	-0.042;0.149	#	0.919;1.444	#	0.331;1.059	#	-0.043;0.227	#	#	#	#	-1.156;1.240	#	#	#	-0.416;0.499	000110	1.000	1.000	1	176.75	49957	44483	0.41		14	14
#	#	#	#	#	#	#	#	0.800;1.563	#	0.331;1.059	#	#	#	#	#	1.186;2.274	#	#	#	#	#	000110	1.000	1.000	1	176.75	49957	44483	0.14		14	14
#	-0.033;0.107	#	0.115;0.325	-0.538;0.538	#	#	0.072;0.447	0.546;1.104	6.441;10.638	#	#	0.018;0.435	#	0.005;0.009	#	#	-0.102;1.473	#	0.050;0.094	#	#	001100	1.000	1.000	1	399.58	49958	44484	0.45		84	84
-79.821;-58.425	#	#	0.162;0.174	-0.425;0.529	#	#	#	-0.049;0.361	#	-0.626;0.526	#	#	#	#	#	-1.257;0.808	0.050;1.488	#	0.061;0.129	#	#	000001	0.081	0.605	1	582.27	49959	44485	0.36		14	43
-95.182;-71.646	#	#	#	-0.614;0.620	#	#	#	0.005;0.597	1.572;8.548	-0.151;0.656	0.372;0.546	#	#	#	#	0.474;1.017	-0.625;1.189	0.498;1.166	0.060;0.096	#	-0.207;0.711	001110	0.844	0.967	1	577.55	49962	44488	0.50		56	70
#	0.011;0.082	0.000;0.086	#	-0.385;0.705	#	#	#	#	0.442;4.392	-0.062;0.628	#	-0.019;0.404	-0.006;0.082	#	-0.384;0.448	#	#	-0.172;0.059	#	#	0.062;0.559	100001	0.100	1.000	1	777.75	44489	44489	0.45		0	0
#	#	-0.003;0.196	#	#	#	#	#	0.120;0.553	#	-0.309;0.548	#	-0.090;0.306	0.110;0.182	#	-0.571;0.881	-0.219;0.460	#	#	#	#	-0.331;0.476	001110	0.186	0.714	1	370.61	49997	44490	0.36		43	157
#	0.121;0.240	-0.003;0.177	#	-0.631;0.638	#	0.019;0.133	0.028;0.150	#	1.147;6.331	#	0.323;0.546	#	#	0.002;0.014	#	#	#	#	0.005;0.110	#	#	001110	0.402	0.833	1	325.25	49964	44490	0.41		14	28
-95.587;-73.762	#	#	0.218;0.325	#	4.589;15.073	#	0.116;0.219	#	#	#	0.425;0.779	-0.084;0.339	#	0.003;0.014	-0.224;0.956	-0.032;1.224	#	0.190;0.726	0.058;0.107	#	#	001100	0.555	0.889	1	291.75	49966	44492	0.50		42	84
-112.785;-85.397	#	#	0.079;0.351	#	#	#	#	-0.081;0.432	#	#	#	-0.131;0.457	0.012;0.087	0.005;0.012	0.811;1.496	-0.280;0.841	#	0.351;1.220	#	#	#	001100	0.402	0.833	1	408.38	49967	44493	0.41		14	42
-99.014;-85.397	#	0.003;0.219	#	#	#	#	#	#	-0.377;13.349	0.144;0.868	#	-0.131;0.457	#	0.005;0.012	0.811;1.496	0.422;0.841	-0.741;1.279	0.351;0.953	#	0.069;1.359	#	001100	0.402	0.833	1	426.60	49967	44493	0.50		14	28
#	-0.042;0.101	#	#	#	#	#	0.018;0.190	0.346;1.223	#	#	0.313;0.597	#	-0.031;0.090	0.005;0.011	0.193;1.061	-0.145;1.027	#	#	#	0.578;1.758	#	000110	0.146	0.681	1	609.13	49968	44494	0.41		42	336
#	0.072;0.185	-0.039;0.183	#	#	#	0.141;0.418	0.007;0.157	#	5.259;10.073	#	#	0.087;0.523	#	0.004;0.012	#	-0.065;0.873	#	#	#	-0.239;0.950	-0.069;0.416	001010	0.237	0.750	1	428.52	49970	44496	0.45		14	28
#	#	#	#	-0.074;1.246	#	#	0.160;0.428	#	-1.241;7.728	#	0.232;0.593	#	-0.001;0.089	#	#	#	0.805;3.099	#	#	#	#	110000	0.112	0.646	1	477.44	49972	44498	0.27		14	112
-80.091;-66.738	0.113;0.169	-0.041;0.172	#	-0.369;0.521	3.822;10.792	#	#	#	-0.308;8.332	#	#	#	0.058;0.132	#	0.444;1.243	#	#	0.192;0.455	#	0.191;1.518	#	011000	1.000	1.000	1	530.67	49973	44499	0.45		28	28
-97.121;-65.970	0.089;0.132	-0.030;0.160	0.074;0.249	#	#	#	#	#	#	#	#	-0.035;0.353	0.058;0.128	#	#	-0.166;0.755	-0.580;1.193	#	#	-0.210;1.472	#	011000	0.255	0.761	1	588.12	49973	44499	0.41		84	197
-72.946;-50.983	0.069;0.129	#	0.026;0.121	0.389;0.966	#	#	#	#	#	#	#	#	0.049;0.095	#	0.150;2.097	#	0.455;2.919	-0.145;0.354	#	#	#	110000	0.402	0.833	1	513.45	49976	44502	0.36		28	56
-87.755;-70.210	#	#	#	#	4.510;12.201	#	#	0.328;0.966	-4.376;7.881	0.195;1.065	0.261;0.660	-0.145;0.344	0.066;0.119	0.005;0.012	#	#	#	#	0.055;0.100	0.746;2.091	0.742;1.603	001110	1.000	1.000	1	206.06	49977	44503	0.55		14	14
#	#	0.217;0.412	0.080;0.219	#	#	#	0.296;0.534	#	#	#	#	#	#	#	#	#	#	0.250;1.107	#	0.760;2.077	#	001110	1.000	1.000	1	209.54	49977	44503	0.23		28	28
-66.480;-56.563	0.024;0.082	-0.012;0.221	#	#	-0.893;6.679	#	-0.050;0.187	#	#	#	0.312;0.449	#	#	#	-0.033;0.636	#	#	#	#	#	-0.183;0.783	100010	0.265	0.767	1	630.20	49979	44505	0.36		42	210
-66.480;-56.563	0.024;0.082	#	-0.021;0.154	#	#	#	#	#	#	#	0.312;0.449	#	#	#	-0.444;0.636	#	0.332;1.828	#	#	#	#	100010	0.265	0.767	1	648.91	49979	44505	0.27		42	210
#	#	-0.045;0.102	-0.043;0.129	#	#	0.224;0.492	#	#	#	#	0.467;0.911	0.171;0.833	#	0.004;0.015	0.092;0.871	-0.447;0.808	#	#	0.075;0.122	#	#	000001	0.373	0.821	1	638.37	49996	44507	0.41		254	534
-76.167;-69.208	0.003;0.119	#	#	-0.538;0.538	#	#	-0.075;0.253	-0.184;0.602	-0.734;6.055	#	0.440;0.661	#	#	#	#	0.138;0.640	#	#	#	0.259;1.219	-0.134;0.781	010000	0.103	0.635	1	652.32	49984	44510	0.45		56	1110
#	0.016;0.155	-0.045;0.279	#	#	1.225;4.590	0.224;0.311	-0.008;0.268	#	#	-0.091;0.785	0.422;0.613	0.058;0.355	0.042;0.093	0.009;0.014	0.249;1.368	-0.447;0.808	#	0.278;0.768	#	-0.399;1.343	#	000001	0.836	0.965	1	714.62	49985	44511	0.64		127	142
#	#	#	#	#	1.238;4.590	0.224;0.311	-0.008;0.268	#	#	#	#	0.039;0.527	0.042;0.093	#	#	#	#	#	#	#	-0.265;0.736	000001	0.483	0.865	1	670.49	49996	44511	0.27		296	534
-78.435;-74.281	0.040;0.120	#	-0.003;0.058	#	#	0.288;0.447	#	#	-0.982;5.683	#	#	0.111;0.533	#	#	#	#	#	#	0.096;0.137	#	#	100001	1.000	1.000	1	391.59	49988	44514	0.32		14	14
-77.704;-74.281	#	-0.007;0.094	-0.028;0.099	1.066;1.560	-1.391;2.589	0.330;0.447	#	#	#	-0.147;0.272	#	#	#	0.002;0.013	0.102;1.221	#	#	#	#	#	#	100001	1.000	1.000	1	391.59	49988	44514	0.41		14	14
#	#	0.063;0.157	#	#	1.774;8.504	#	-0.041;0.212	0.102;0.409	-0.094;7.689	-0.065;0.515	#	#	#	#	#	#	#	#	0.062;0.104	#	0.763;1.571	001010	0.074	0.594	1	491.15	49989	44515	0.36		56	420
-82.886;-67.053	#	#	#	#	1.774;8.504	#	#	#	#	#	0.361;0.637	#	0.083;0.162	0.005;0.010	#	#	#	#	#	#	#	001010	0.163	0.696	1	524.88	49989	44515	0.23		126	798
#	0.166;0.256	#	0.012;0.096	#	#	#	-0.044;0.174	-0.210;0.360	-1.776;10.481	#	#	0.352;0.616	#	#	#	#	#	#	#	#	#	000001	1.000	1.000	1	188.06	49990	44516	0.27		14	14
#	0.166;0.256	#	0.012;0.096	1.349;2.177	#	0.201;0.434	#	#	#	#	0.132;0.656	#	#	#	#	#	#	#	0.072;0.121	#	#	000001	1.000	1.000	1	188.06	49990	44516	0.27		14	14
#	-0.002;0.061	#	#	#	#	#	0.083;0.349	0.089;0.534	#	0.011;0.924	#	#	#	#	0.367;0.807	-0.145;1.260	-0.908;1.112	#	0.057;0.086	#	-0.540;0.067	000110	0.751	0.944	1	550.53	49991	44517	0.41		28	42
#	#	#	#	#	1.215;8.306	#	-0.057;0.227	0.005;0.620	#	#	#	#	0.005;0.134	#	0.492;1.572	#	1.521;3.716	#	0.104;0.150	#	#	010000	0.751	0.944	1	291.50	49992	44518	0.32		28	42
-65.510;-59.390	#	#	0.032;0.178	#	#	#	#	0.140;0.824	#	#	#	-0.071;0.411	#	0.003;0.013	#	#	#	#	#	#	-0.090;0.646	100000	0.212	0.733	1	611.48	49993	44519	0.27		28	420
-92.590;-62.207	-0.039;0.112	#	#	0.092;0.257	1.376;8.227	-0.277;0.173	#	#	#	0.007;0.402	#	-0.004;0.233	0.009;0.121	#	0.465;0.784	#	#	#	#	#	#	000010	0.223	0.741	1	714.60	49995	44521	0.41		28	126
#	#	0.055;0.166	0.042;0.118	#	#	#	#	#	1.147;6.331	#	0.326;0.462	#	0.110;0.182	#	#	#	#	#	-0.005;0.110	0.423;1.960	#	001110	1.000	1.000	1	395.22	49997	44523	0.32		56	56
-113.440;-84.341	#	#	#	#	#	0.076;0.235	0.007;0.157	0.058;0.594	#	#	#	#	#	#	#	-0.081;0.720	-0.738;1.806	#	#	#	#	000100	0.647	0.917	1	308.47	49998	44524	0.27		42	56
-128.687;-84.341	0.157;0.313	#	0.040;0.181	#	#	0.076;0.235	#	#	2.852;10.011	#	0.136;0.458	#	0.144;0.278	#	0.018;1.022	-0.218;0.522	0.300;1.795	#	0.062;0.101	#	#	000100	1.000	1.000	1	267.52	49998	44524	0.50		28	28
-97.121;-66.738	0.113;0.169	-0.041;0.172	0.074;0.249	#	3.822;10.792	#	#	#	#	#	0.267;0.644	-0.035;0.353	0.058;0.128	#	0.512;1.013	-0.166;0.883	-0.580;1.193	0.192;0.455	#	#	#	011000	1.000	1.000	1	529.43	49973	44527	0.55		27	27
#	0.089;0.169	#	#	-0.369;0.521	#	0.108;0.362	#	#	#	#	#	#	#	0.004;0.015	#	-0.205;0.755	0.049;1.193	0.192;0.677	#	-0.210;1.518	0.051;0.536	011000	0.190	0.717	1	531.80	49951	44527	0.41		69	223
#	0.016;0.077	#	0.131;0.225	#	2.349;10.041	-0.063;0.164	#	0.083;0.499	3.929;12.940	#	#	-0.029;0.349	0.030;0.088	0.003;0.018	#	-0.013;0.925	#	0.147;0.455	#	0.758;2.350	-0.134;0.814	011000	0.867	0.972	1	508.99	49927	44529	0.59		69	83
#	0.057;0.113	#	0.117;0.232	#	-1.092;5.220	#	-0.067;0.212	#	0.451;5.141	#	0.676;1.003	#	#	#	#	0.255;1.009	-0.582;0.582	#	#	#	#	000010	1.000	1.000	1	311.06	49613	44530	0.36		13	13
-79.084;-67.958	-0.043;0.089	#	#	#	5.829;8.199	#	-0.034;0.223	-0.115;0.603	#	0.168;0.896	#	-0.115;0.353	#	#	#	#	-0.074;1.500	-0.212;0.362	#	#	#	010000	0.304	0.788	1	552.01	49614	44531	0.41		13	55
#	#	#	0.049;0.200	-0.407;0.573	3.202;10.988	#	#	0.466;0.967	2.417;7.354	#	0.218;0.754	-0.109;0.247	0.041;0.153	0.003;0.013	#	#	-0.006;1.980	0.313;0.614	#	#	-0.182;0.584	011100	0.121	0.655	1	494.85	49615	44532	0.55		13	237
-86.763;-75.209	#	0.121;0.245	#	#	3.296;10.988	#	0.091;0.283	#	#	0.348;0.645	0.218;0.754	#	#	#	-0.167;0.546	#	#	0.313;0.614	#	1.107;2.012	#	011100	0.636	0.914	1	429.71	49615	44532	0.41		13	27
#	0.104;0.234	0.011;0.211	0.018;0.177	-0.423;0.450	#	#	#	#	#	#	#	0.002;0.457	0.101;0.218	#	#	-0.386;0.803	#	0.497;0.807	#	#	-0.187;0.737	001100	0.295	0.784	1	374.40	49616	44533	0.41		13	97
#	#	0.026;0.197	#	-0.450;0.458	1.751;13.242	#	#	#	5.419;12.084	0.064;0.606	#	0.068;0.457	#	#	0.811;1.496	#	-0.843;0.902	0.351;1.220	#	1.146;2.957	#	001100	1.000	1.000	1	185.34	49616	44533	0.45		13	13
-72.569;-48.604	#	-0.006;0.219	#	#	1.278;4.883	#	#	#	0.442;8.139	#	0.457;0.653	#	#	#	0.968;1.778	#	#	#	0.083;0.107	#	#	100001	0.187	0.715	1	497.49	49618	44535	0.32		13	41
#	#	#	#	-0.943;0.566	#	#	#	#	#	#	#	0.418;0.758	#	0.010;0.016	#	#	#	0.248;0.517	#	0.138;1.537	-0.090;0.885	100000	1.000	1.000	1	242.62	49619	44536	0.27		13	13
#	-0.040;0.123	-0.028;0.179	#	#	#	0.295;0.545	#	#	#	#	#	0.395;0.735	#	#	#	-0.125;1.097	#	0.244;0.558	#	#	#	100000	0.341	0.807	1	406.28	49764	44536	0.27		41	181
#	-0.017;0.082	-0.037;0.086	-0.031;0.164	#	#	#	#	-0.098;0.506	0.442;4.392	#	#	#	#	#	-0.382;0.872	#	#	#	0.048;0.109	0.319;1.663	0.062;0.559	100001	0.264	0.766	1	663.83	49971	44537	0.41		237	629
-90.182;-70.069	-0.009;0.108	#	#	#	-1.221;8.937	0.174;0.435	#	#	#	#	#	#	#	0.008;0.016	#	-0.346;0.759	#	#	#	1.540;2.564	#	000001	1.000	1.000	1	320.25	49621	44538	0.32		13	13
